EM_PREDICTION,IMP_Flash_Point,IMP_Sp.Gr.@_6060_deg.F,P_Viscosity,sample_id,sample_point_id,Viscosity,_dmIndex_,_PartInd_
5.1655581291,95.0000,1.0709,5.1655581291,2206043468,OL2-SC231,6.0243,1000870,1
5.8741188782,95.0000,1.0765,5.8741188782,2206044899,OL2-SC231,6.1023,1000871,2
5.3666157156,94.0000,1.0734,5.3666157156,2206046645,OL2-SC231,6.0431,1000872,0
5.7608379041,94.0000,1.0765,5.7608379041,2206048443,OL2-SC231,5.8519,1000873,1
5.7034047308,94.5000,1.0757,5.7034047308,2206050126,OL2-SC231,5.6893,1000874,2
5.6762770694,95.5000,1.0747,5.6762770694,2206051935,OL2-SC231,5.5128,1000875,2
5.2170658281,92.5000,1.0733,5.2170658281,2207001097,OL2-SC231,5.3082,1000876,1
5.6638329167,94.5000,1.0754,5.6638329167,2207002766,OL2-SC231,5.7621,1000877,1
6.1290633611,95.5000,1.0779,6.1290633611,2207004367,OL2-SC231,6.4305,1000878,1
5.5318988403,93.5000,1.0751,5.5318988403,2207006235,OL2-SC231,5.8499,1000879,1
5.3603693981,93.0000,1.0741,5.3603693981,2207008040,OL2-SC231,5.5068,1000880,2
5.4705507716,93.0000,1.0750,5.4705507716,2207009878,OL2-SC231,5.7362,1000881,2
5.3020762203,94.0000,1.0729,5.3020762203,2207011715,OL2-SC231,5.8957,1000882,0
5.5452647693,94.0000,1.0749,5.5452647693,2207013444,OL2-SC231,5.8090,1000883,1
5.5504166029,94.0000,1.0749,5.5504166029,2207015217,OL2-SC231,5.8279,1000884,1
5.1156115446,93.0000,1.0720,5.1156115446,2207016692,OL2-SC231,5.1806,1000885,1
5.2378765515,93.0000,1.0731,5.2378765515,2207018443,OL2-SC231,5.4719,1000886,1
5.3217432429,93.0000,1.0738,5.3217432429,2207020282,OL2-SC231,5.6993,1000887,1
4.9708115715,93.5000,1.0703,4.9708115715,2207022062,OL2-SC231,4.9283,1000888,0
4.9875948945,93.5000,1.0705,4.9875948945,2207023871,OL2-SC231,4.9662,1000889,1
4.8708541434,92.0000,1.0704,4.8708541434,2207025676,OL2-SC231,4.9831,1000890,0
4.9106492012,92.0000,1.0708,4.9106492012,2207027232,OL2-SC231,5.0689,1000891,2
4.7017462074,91.0000,1.0694,4.7017462074,2207028714,OL2-SC231,4.8784,1000892,0
4.2666686426,89.0000,1.0656,4.2666686426,2207030435,OL2-SC231,4.2791,1000893,2
4.5621619333,90.5000,1.0682,4.5621619333,2207032269,OL2-SC231,4.6522,1000894,0
5.2678680256,93.5000,1.0730,5.2678680256,2207033922,OL2-SC231,5.5018,1000895,0
5.1706462403,93.0000,1.0725,5.1706462403,2207035760,OL2-SC231,5.4141,1000896,1
5.2296275388,93.0000,1.0730,5.2296275388,2207037563,OL2-SC231,5.4739,1000897,1
5.0580909611,92.0000,1.0722,5.0580909611,2207039134,OL2-SC231,5.3521,1000898,2
4.9469432478,92.0000,1.0712,4.9469432478,2207040588,OL2-SC231,5.1966,1000899,0
5.0341617109,92.0000,1.0720,5.0341617109,2207042394,OL2-SC231,5.5238,1000900,1
5.3995161789,93.0000,1.0744,5.3995161789,2207044198,OL2-SC231,5.7342,1000901,1
5.4384101029,94.0000,1.0740,5.4384101029,2207046083,OL2-SC231,6.0466,1000902,1
5.4897871484,94.0000,1.0744,5.4897871484,2207047931,OL2-SC231,6.1620,1000903,1
4.8561904233,91.0000,1.0710,4.8561904233,2207049662,OL2-SC231,5.4609,1000904,1
4.6022152882,91.0000,1.0683,4.6022152882,2207051326,OL2-SC231,5.1696,1000905,0
4.4208835759,90.0000,1.0669,4.4208835759,2207052789,OL2-SC231,4.9752,1000906,0
4.425838443,90.0000,1.0670,4.425838443,2208001246,OL2-SC231,4.9981,1000907,0
5.264998922,99.0000,1.0685,5.264998922,2208003096,OL2-SC231,5.3491,1000908,0
4.7612485033,92.0000,1.0693,4.7612485033,2208004962,OL2-SC231,5.5527,1000909,1
4.7292110297,92.0000,1.0690,4.7292110297,2208006726,OL2-SC231,5.8389,1000910,1
4.222026808,90.0000,1.0643,4.222026808,2208008471,OL2-SC231,4.4097,1000911,1
4.2037981119,90.0000,1.0641,4.2037981119,2208010028,OL2-SC231,4.9403,1000912,0
4.1271964627,89.0000,1.0637,4.1271964627,2208011572,OL2-SC231,4.9492,1000913,1
3.9218976033,88.0000,1.0612,3.9218976033,2208013424,OL2-SC231,4.5812,1000914,0
4.0849789726,89.0000,1.0631,4.0849789726,2208015257,OL2-SC231,4.5982,1000915,1
4.5990455162,92.0000,1.0676,4.5990455162,2208017142,OL2-SC231,5.2494,1000916,1
6.0774729429,97.0000,1.0764,6.0774729429,2208018967,OL2-SC231,7.5055,1000917,2
6.0797094041,97.0000,1.0764,6.0797094041,2208020767,OL2-SC231,7.6670,1000918,1
5.8522277911,95.0000,1.0764,5.8522277911,2208022290,OL2-SC231,7.6214,1000919,2
5.5113487934,94.0000,1.0746,5.5113487934,2208023797,OL2-SC231,7.0602,1000920,1
5.630869648,95.0000,1.0748,5.630869648,2208025914,OL2-SC231,7.1608,1000921,1
5.568515305,94.0000,1.0750,5.568515305,2208030090,OL2-SC231,7.3293,1000922,2
5.4148984586,94.0000,1.0738,5.4148984586,2208032853,OL2-SC231,7.0401,1000923,1
5.3952441236,94.0000,1.0737,5.3952441236,2208034728,OL2-SC231,6.9863,1000924,1
5.4136661877,94.0000,1.0738,5.4136661877,2208036498,OL2-SC231,7.1295,1000925,1
5.7366194873,97.5000,1.0736,5.7366194873,2208038071,OL2-SC231,7.1385,1000926,1
5.565045848,95.0000,1.0743,5.565045848,2208039572,OL2-SC231,7.2329,1000927,1
4.1450603524,89.0000,1.0640,4.1450603524,2208041359,OL2-SC231,4.6135,1000928,1
3.945155668,88.0000,1.0616,3.945155668,2208043218,OL2-SC231,4.5421,1000929,0
3.7189521158,86.0000,1.0589,3.7189521158,2208045146,OL2-SC231,4.0546,1000930,1
4.3059450758,90.0000,1.0655,4.3059450758,2208046971,OL2-SC231,5.0280,1000931,0
4.0548195645,88.0000,1.0633,4.0548195645,2208048790,OL2-SC231,4.6002,1000932,0
4.0958963894,88.0000,1.0639,4.0958963894,2208050364,OL2-SC231,4.7059,1000933,1
4.4320510369,90.0000,1.0670,4.4320510369,2208051875,OL2-SC231,5.3252,1000934,0
4.4457933642,90.0000,1.0672,4.4457933642,2208053766,OL2-SC231,5.3752,1000935,1
4.7392014422,92.0000,1.0691,4.7392014422,2208055646,OL2-SC231,5.7162,1000936,0
4.5959282289,91.0000,1.0683,4.5959282289,2208057517,OL2-SC231,5.6045,1000937,0
9.1469331443,98.0000,1.0909,9.1469331443,2209028455,OL2-SC231,9.8602,1000938,0
8.7167082548,98.0000,1.0891,8.7167082548,2209029956,OL2-SC231,14.8890,1000939,1
4.3530984334,85.0000,1.0689,4.3530984334,2209031818,OL2-SC231,5.4569,1000940,0
4.3654989466,85.0000,1.0691,4.3654989466,2209033641,OL2-SC231,5.4320,1000941,1
4.0557770014,84.0000,1.0655,4.0557770014,2209035345,OL2-SC231,4.7159,1000942,1
3.61931739,82.0000,1.0590,3.61931739,2209037052,OL2-SC231,3.5889,1000943,1
3.5323187248,81.0000,1.0576,3.5323187248,2209038781,OL2-SC231,3.5430,1000944,1
3.5433623622,82.0000,1.0574,3.5433623622,2209040222,OL2-SC231,3.5090,1000945,0
3.6057003117,83.0000,1.0582,3.6057003117,2209041647,OL2-SC231,3.3185,1000946,1
3.6412166593,83.0000,1.0590,3.6412166593,2209043370,OL2-SC231,3.3155,1000947,1
3.8939934516,85.0000,1.0625,3.8939934516,2209045169,OL2-SC231,3.5881,1000948,1
4.1571163736,87.5000,1.0651,4.1571163736,2209047014,OL2-SC231,3.9928,1000949,0
4.2543952796,87.5000,1.0664,4.2543952796,2209048907,OL2-SC231,4.2588,1000950,1
3.6556241024,83.0000,1.0592,3.6556241024,2209050655,OL2-SC231,3.5111,1000951,1
3.6754072409,83.0000,1.0596,3.6754072409,2210000949,OL2-SC231,3.3284,1000952,1
3.7436250032,83.0000,1.0609,3.7436250032,2210002533,OL2-SC231,3.4093,1000953,2
3.8221051552,84.0000,1.0618,3.8221051552,2210004412,OL2-SC231,3.5210,1000954,0
3.8471735565,84.0000,1.0622,3.8471735565,2210006324,OL2-SC231,3.5639,1000955,1
3.8715392466,84.0000,1.0626,3.8715392466,2210008292,OL2-SC231,3.6637,1000956,1
3.9281174131,85.0000,1.0631,3.9281174131,2210010167,OL2-SC231,3.6736,1000957,1
3.888045442,84.0000,1.0629,3.888045442,2210011879,OL2-SC231,3.8077,1000958,2
3.9615283432,85.0000,1.0636,3.9615283432,2210013470,OL2-SC231,3.9281,1000959,0
3.7650634592,83.0000,1.0613,3.7650634592,2210015007,OL2-SC231,2.6028,1000960,1
3.8218132497,84.0000,1.0618,3.8218132497,2210016951,OL2-SC231,3.7173,1000961,0
4.046867006,85.0000,1.0649,4.046867006,2210018885,OL2-SC231,4.0526,1000962,0
4.2801554614,86.0000,1.0675,4.2801554614,2210020864,OL2-SC231,4.4157,1000963,1
4.3987045703,87.0000,1.0685,4.3987045703,2210022700,OL2-SC231,4.5812,1000964,1
3.6391231685,82.0000,1.0594,3.6391231685,2210024665,OL2-SC231,3.4980,1000965,0
3.6230486348,82.0000,1.0590,3.6230486348,2210026472,OL2-SC231,3.5550,1000966,1
3.6353331302,82.0000,1.0593,3.6353331302,2210027993,OL2-SC231,3.6068,1000967,0
3.6541658818,82.0000,1.0597,3.6541658818,2210029867,OL2-SC231,3.6746,1000968,1
3.6403896002,82.0000,1.0594,3.6403896002,2210031706,OL2-SC231,3.7568,1000969,1
3.6663689312,83.0000,1.0594,3.6663689312,2210033518,OL2-SC231,3.7205,1000970,1
3.7678769134,83.0000,1.0613,3.7678769134,2210035293,OL2-SC231,3.7674,1000971,1
3.7566635552,83.0000,1.0611,3.7566635552,2210037039,OL2-SC231,3.8053,1000972,1
3.7837576806,83.0000,1.0616,3.7837576806,2210038638,OL2-SC231,3.8152,2000001,1
3.7883343526,83.0000,1.0617,3.7883343526,2210040075,OL2-SC231,3.8382,2000002,1
3.7718271191,83.0000,1.0614,3.7718271191,2210041789,OL2-SC231,3.6567,2000003,1
3.8570436871,84.0000,1.0624,3.8570436871,2210043433,OL2-SC231,3.7883,2000004,1
3.8945217947,84.0000,1.0630,3.8945217947,2210045164,OL2-SC231,3.8775,2000005,0
3.9721717718,84.0000,1.0642,3.9721717718,2210046954,OL2-SC231,3.9115,2000006,1
4.0371594282,84.0000,1.0652,4.0371594282,2210048623,OL2-SC231,4.0217,2000007,1
4.0898098374,84.0000,1.0660,4.0898098374,2210050122,OL2-SC231,4.1803,2000008,0
4.1188182099,84.0000,1.0664,4.1188182099,2210051956,OL2-SC231,3.9519,2000009,1
4.1395575403,84.0000,1.0667,4.1395575403,2210053772,OL2-SC231,4.1054,2000010,1
4.1388252481,84.0000,1.0666,4.1388252481,2211001183,OL2-SC231,4.1783,2000011,1
3.8719345706,83.0000,1.0631,3.8719345706,2211003002,OL2-SC231,3.8940,2000012,0
3.9606533899,83.0000,1.0645,3.9606533899,2211004751,OL2-SC231,3.9045,2000013,1
3.9854239335,83.0000,1.0649,3.9854239335,2211006498,OL2-SC231,3.9861,2000014,0
3.8309154551,83.0000,1.0624,3.8309154551,2211008024,OL2-SC231,3.6664,2000015,2
3.799379679,82.0000,1.0623,3.799379679,2211009562,OL2-SC231,3.6028,2000016,0
3.8134669239,82.0000,1.0625,3.8134669239,2211011347,OL2-SC231,3.7196,2000017,0
3.8170139858,82.0000,1.0626,3.8170139858,2211013076,OL2-SC231,3.7713,2000018,1
3.9048346499,83.0000,1.0636,3.9048346499,2211014894,OL2-SC231,3.8890,2000019,2
3.9257391146,83.0000,1.0640,3.9257391146,2211016544,OL2-SC231,3.8501,2000020,1
3.9142964196,83.0000,1.0638,3.9142964196,2211018701,OL2-SC231,3.9668,2000021,2
3.9372790623,83.0000,1.0641,3.9372790623,2211020165,OL2-SC231,3.9578,2000022,2
3.9777495841,84.0000,1.0643,3.9777495841,2211021631,OL2-SC231,3.9608,2000023,0
4.0686686516,84.0000,1.0657,4.0686686516,2211023360,OL2-SC231,3.9207,2000024,1
4.1322496938,84.0000,1.0666,4.1322496938,2211025105,OL2-SC231,4.0476,2000025,0
3.8027668268,81.0000,1.0627,3.8027668268,2211026804,OL2-SC231,3.5480,2000026,1
3.9804350672,83.0000,1.0648,3.9804350672,2211028541,OL2-SC231,3.8310,2000027,0
4.0126670377,83.0000,1.0653,4.0126670377,2211030140,OL2-SC231,3.9120,2000028,0
4.0581750849,83.0000,1.0659,4.0581750849,2211031652,OL2-SC231,4.0589,2000029,0
4.1421927598,85.0000,1.0662,4.1421927598,2211033000,OL2-SC231,4.1355,2000030,1
4.1169047447,85.0000,1.0659,4.1169047447,2211034669,OL2-SC231,4.1355,2000031,1
4.0400404048,85.0000,1.0648,4.0400404048,2211036345,OL2-SC231,4.0107,2000032,1
4.0676424878,85.0000,1.0652,4.0676424878,2211038015,OL2-SC231,4.1333,2000033,0
4.185789518,86.0000,1.0663,4.185789518,2211039600,OL2-SC231,4.3707,2000034,1
3.993136023,85.0000,1.0641,3.993136023,2211041224,OL2-SC231,4.2571,2000035,1
3.8751890372,84.0000,1.0627,3.8751890372,2211042578,OL2-SC231,3.9708,2000036,0
3.9097590372,84.0000,1.0633,3.9097590372,2211043901,OL2-SC231,4.0460,2000037,1
3.8914337999,84.0000,1.0630,3.8914337999,2211045572,OL2-SC231,3.8608,2000038,1
3.9264399293,84.0000,1.0635,3.9264399293,2211047299,OL2-SC231,3.8063,2000039,1
3.9711897558,84.0000,1.0642,3.9711897558,2211049066,OL2-SC231,3.7943,2000040,1
4.4045488183,87.0000,1.0685,4.4045488183,2212001071,OL2-SC231,4.0366,2000041,0
4.4476856468,87.0000,1.0691,4.4476856468,2212002656,OL2-SC231,4.1433,2000042,1
4.5343800947,88.0000,1.0695,4.5343800947,2212004029,OL2-SC231,4.2232,2000043,0
4.524632099,88.0000,1.0694,4.524632099,2212005389,OL2-SC231,3.9966,2000044,1
4.3372288618,87.0000,1.0677,4.3372288618,2212007053,OL2-SC231,3.8037,2000045,1
4.3746874425,87.0000,1.0682,4.3746874425,2212008715,OL2-SC231,3.8942,2000046,0
4.3662985935,86.0000,1.0686,4.3662985935,2212010410,OL2-SC231,3.9748,2000047,1
4.3878638368,86.0000,1.0689,4.3878638368,2212012040,OL2-SC231,4.0227,2000048,1
4.1713708977,86.0000,1.0661,4.1713708977,2212013727,OL2-SC231,3.6716,2000049,1
4.2131273055,86.0000,1.0667,4.2131273055,2212015206,OL2-SC231,3.7544,2000050,1
4.2336455378,86.0000,1.0669,4.2336455378,2212016593,OL2-SC231,3.8202,2000051,1
4.3978711749,87.0000,1.0685,4.3978711749,2212018298,OL2-SC231,3.9648,2000052,0
4.4511106685,87.0000,1.0691,4.4511106685,2212022920,OL2-SC231,4.0448,2000053,1
4.4327728329,87.0000,1.0689,4.4327728329,2212024725,OL2-SC231,4.0107,2000054,1
4.3966217829,87.0000,1.0684,4.3966217829,2212026591,OL2-SC231,3.9050,2000055,1
4.3870297572,86.0000,1.0689,4.3870297572,2212028329,OL2-SC231,3.9858,2000056,0
4.2748896201,85.0000,1.0680,4.2748896201,2212029901,OL2-SC231,3.9429,2000057,1
4.4164452418,86.0000,1.0692,4.4164452418,2212031374,OL2-SC231,4.1305,2000058,1
4.4468303454,87.0000,1.0690,4.4468303454,2212033083,OL2-SC231,3.9798,2000059,1
4.2405413271,86.0000,1.0670,4.2405413271,2212034745,OL2-SC231,3.7933,2000060,1
4.2809414175,86.0000,1.0676,4.2809414175,2212036528,OL2-SC231,3.8860,2000061,1
4.3174826664,86.0000,1.0680,4.3174826664,2212038392,OL2-SC231,3.9369,2000062,1
4.3118729128,86.0000,1.0679,4.3118729128,2212040151,OL2-SC231,3.9459,2000063,0
4.382107559,87.0000,1.0683,4.382107559,2212041696,OL2-SC231,3.9977,2000064,1
4.2482365582,86.0000,1.0671,4.2482365582,2212043346,OL2-SC231,3.8937,2000065,1
4.243615214,86.0000,1.0671,4.243615214,2212045184,OL2-SC231,3.8055,2000066,1
4.2971322327,86.0000,1.0678,4.2971322327,2212046946,OL2-SC231,3.9150,2000067,1
4.2652898405,86.0000,1.0674,4.2652898405,2212048694,OL2-SC231,3.8182,2000068,0
4.6999239103,89.0000,1.0707,4.6999239103,2212050444,OL2-SC231,4.2132,2000069,2
4.6840327085,88.0000,1.0711,4.6840327085,2212052178,OL2-SC231,4.3110,2000070,1
4.7474239042,88.0000,1.0718,4.7474239042,2212053593,OL2-SC231,4.3741,2000071,1
4.415482872,88.0000,1.0681,4.415482872,2301000918,OL2-SC231,4.3918,2000072,2
5.020684154,89.0000,1.0738,5.020684154,2301002670,OL2-SC231,4.6141,2000073,0
5.0972030645,89.0000,1.0745,5.0972030645,2301004279,OL2-SC231,4.7189,2000074,1
5.1465864026,89.0000,1.0749,5.1465864026,2301005969,OL2-SC231,4.8535,2000075,1
5.04539359,89.0000,1.0740,5.04539359,2301007805,OL2-SC231,4.7907,2000076,1
4.9955106586,88.0000,1.0742,4.9955106586,2301009691,OL2-SC231,4.6840,2000077,1
4.9364198853,87.0000,1.0742,4.9364198853,2301011393,OL2-SC231,4.7757,2000078,0
4.9390877676,87.0000,1.0742,4.9390877676,2301012955,OL2-SC231,4.7697,2000079,2
4.6764464606,85.0000,1.0726,4.6764464606,2301014810,OL2-SC231,4.4616,2000080,1
5.4776233922,86.0000,1.0793,5.4776233922,2301022588,OL2-SC231,6.8154,2000081,0
4.2349902005,83.0000,1.0683,4.2349902005,2301024229,OL2-SC231,4.6341,2000082,0
4.928983777,88.0000,1.0735,4.928983777,2301025774,OL2-SC231,4.9223,2000083,2
4.8621117409,88.0000,1.0729,4.8621117409,2301027558,OL2-SC231,4.6231,2000084,1
4.6298538903,88.0000,1.0705,4.6298538903,2301029325,OL2-SC231,4.1943,2000085,1
4.7022358987,88.0000,1.0713,4.7022358987,2301031178,OL2-SC231,4.3239,2000086,1
4.0983817983,85.0000,1.0656,4.0983817983,2301033039,OL2-SC231,3.6726,2000087,0
3.9966144089,84.0000,1.0646,3.9966144089,2301034841,OL2-SC231,3.5320,2000088,1
3.9754636284,83.0000,1.0647,3.9754636284,2301036445,OL2-SC231,3.5859,2000089,1
4.099776319,84.0000,1.0661,4.099776319,2301037969,OL2-SC231,3.9389,2000090,1
4.1344385325,84.0000,1.0666,4.1344385325,2301039716,OL2-SC231,3.9399,2000091,1
4.3845297545,86.0000,1.0688,4.3845297545,2301041640,OL2-SC231,4.2192,2000092,1
4.4953182482,87.0000,1.0696,4.4953182482,2301043480,OL2-SC231,4.4287,2000093,1
4.6168675862,88.0000,1.0704,4.6168675862,2301045286,OL2-SC231,4.4127,2000094,0
4.6275189738,87.0000,1.0711,4.6275189738,2301046957,OL2-SC231,4.5304,2000095,1
4.726903712,88.0000,1.0716,4.726903712,2301048476,OL2-SC231,4.4516,2000096,1
4.6711900289,88.0000,1.0710,4.6711900289,2301049908,OL2-SC231,4.5124,2000097,1
4.4822118786,87.0000,1.0695,4.4822118786,2301051593,OL2-SC231,4.3130,2000098,0
4.3156022528,87.0000,1.0675,4.3156022528,2301053298,OL2-SC231,4.1134,2000099,1
4.3908023977,87.0000,1.0684,4.3908023977,2302001156,OL2-SC231,4.2342,2000100,1
4.350981755,87.0000,1.0679,4.350981755,2302002874,OL2-SC231,4.1334,2000101,1
4.3566754704,87.0000,1.0680,4.3566754704,2302004569,OL2-SC231,4.1473,2000102,1
4.3862428415,87.0000,1.0683,4.3862428415,2302006085,OL2-SC231,4.2452,2000103,1
4.4196636676,88.0000,1.0682,4.4196636676,2302007634,OL2-SC231,4.3239,2000104,1
4.5385530412,89.0000,1.0689,4.5385530412,2302009552,OL2-SC231,4.9210,2000105,1
4.076061421,88.0000,1.0636,4.076061421,2302011426,OL2-SC231,4.1334,2000106,0
4.6179049254,89.0000,1.0698,4.6179049254,2302013324,OL2-SC231,4.3738,2000107,1
5.0846732971,91.0000,1.0731,5.0846732971,2302015201,OL2-SC231,5.0001,2000108,1
5.1232451323,91.0000,1.0735,5.1232451323,2302017285,OL2-SC231,5.0829,2000109,2
4.8665064916,90.0000,1.0717,4.8665064916,2302018969,OL2-SC231,4.7657,2000110,0
4.8808593454,90.0000,1.0719,4.8808593454,2302020452,OL2-SC231,4.7518,2000111,0
4.6229678868,89.0000,1.0699,4.6229678868,2302022252,OL2-SC231,4.4805,2000112,2
4.6629770339,89.0000,1.0703,4.6629770339,2302024050,OL2-SC231,4.5723,2000113,2
4.5594087262,88.0000,1.0698,4.5594087262,2302025865,OL2-SC231,4.5603,2000114,1
4.7331372379,89.0000,1.0710,4.7331372379,2302027825,OL2-SC231,4.8226,2000115,1
4.1765633772,87.0000,1.0656,4.1765633772,2302029645,OL2-SC231,4.6822,2000116,1
4.6064438466,89.0000,1.0697,4.6064438466,2302031293,OL2-SC231,4.6520,2000117,1
4.4493973942,87.0000,1.0691,4.4493973942,2302032756,OL2-SC231,4.5404,2000118,1
4.4340465136,87.0000,1.0689,4.4340465136,2302034517,OL2-SC231,4.4616,2000119,0
4.5166918075,88.0000,1.0693,4.5166918075,2302036370,OL2-SC231,4.4725,2000120,0
4.3660417023,88.0000,1.0675,4.3660417023,2302038090,OL2-SC231,4.1274,2000121,1
4.8634421442,90.0000,1.0717,4.8634421442,2302039772,OL2-SC231,4.6341,2000122,1
4.9233937344,90.0000,1.0723,4.9233937344,2302041485,OL2-SC231,4.7837,2000123,1
4.9816384096,90.0000,1.0728,4.9816384096,2302043025,OL2-SC231,4.8395,2000124,1
4.9607254679,89.0000,1.0733,4.9607254679,2302044439,OL2-SC231,4.7767,2000125,0
5.1889679194,90.0000,1.0747,5.1889679194,2302046219,OL2-SC231,4.9293,2000126,1
5.1930261334,90.0000,1.0747,5.1930261334,2302048806,OL2-SC231,5.0240,2000127,0
5.1590052855,90.0000,1.0744,5.1590052855,2303001140,OL2-SC231,4.8585,2000128,1
5.1612986112,90.0000,1.0745,5.1612986112,2303002860,OL2-SC231,5.0111,2000129,0
5.0409837384,89.0000,1.0740,5.0409837384,2303004513,OL2-SC231,4.8565,2000130,1
5.0043404917,89.0000,1.0737,5.0043404917,2303005951,OL2-SC231,4.8565,2000131,1
5.0016265664,89.0000,1.0736,5.0016265664,2303007303,OL2-SC231,4.8615,2000132,0
4.7737562734,89.0000,1.0714,4.7737562734,2303008946,OL2-SC231,4.5463,2000133,2
4.7162273968,89.0000,1.0709,4.7162273968,2303010677,OL2-SC231,4.8447,2000134,0
4.5837110005,89.0000,1.0694,4.5837110005,2303012467,OL2-SC231,4.9318,2000135,0
4.5416501734,89.0000,1.0690,4.5416501734,2303014223,OL2-SC231,4.4429,2000136,0
4.5927739417,89.0000,1.0695,4.5927739417,2303016012,OL2-SC231,4.3848,2000137,1
4.6780583493,89.0000,1.0705,4.6780583493,2303017523,OL2-SC231,4.5912,2000138,2
4.6799509685,89.0000,1.0705,4.6799509685,2303018933,OL2-SC231,4.6401,2000139,1
4.6578172565,89.0000,1.0702,4.6578172565,2303020693,OL2-SC231,4.5683,2000140,1
4.646136792,89.0000,1.0701,4.646136792,2303022476,OL2-SC231,4.5084,2000141,1
4.4339488918,88.0000,1.0683,4.4339488918,2303024038,OL2-SC231,4.1872,2000142,1
4.6082733659,89.0000,1.0697,4.6082733659,2303024981,OL2-SC231,4.4185,2000143,1
4.7421450594,90.0000,1.0705,4.7421450594,2303026746,OL2-SC231,4.5394,2000144,1
4.6410177086,89.0000,1.0701,4.6410177086,2303028529,OL2-SC231,4.5114,2000145,2
4.7075696771,90.0000,1.0701,4.7075696771,2303029848,OL2-SC231,4.3505,2000146,1
4.763544587,90.0000,1.0707,4.763544587,2303031286,OL2-SC231,4.4875,2000147,1
4.7703968057,90.0000,1.0708,4.7703968057,2303033001,OL2-SC231,4.5471,2000148,0
4.7508745218,90.0000,1.0706,4.7508745218,2303034729,OL2-SC231,4.6659,2000149,1
4.7479608784,90.0000,1.0706,4.7479608784,2303036635,OL2-SC231,4.7526,2000150,1
4.8089587202,90.0000,1.0712,4.8089587202,2303038449,OL2-SC231,4.6571,2000151,0
4.7891015464,90.0000,1.0710,4.7891015464,2303040275,OL2-SC231,5.1178,2000152,0
4.8189522492,90.0000,1.0713,4.8189522492,2303041693,OL2-SC231,4.7558,2000153,1
4.8421025908,90.0000,1.0715,4.8421025908,2303043205,OL2-SC231,4.8276,2000154,0
4.9343618244,91.0000,1.0717,4.9343618244,2303045080,OL2-SC231,4.8854,2000155,0
4.7606143307,90.0000,1.0707,4.7606143307,2303046793,OL2-SC231,4.6063,2000156,0
4.5222625813,89.0000,1.0687,4.5222625813,2303048562,OL2-SC231,4.2231,2000157,1
4.4826490106,88.0000,1.0689,4.4826490106,2303050242,OL2-SC231,4.5192,2000158,1
4.5021964555,89.0000,1.0685,4.5021964555,2304000082,OL2-SC231,4.8855,2000159,1
4.3378147605,88.0000,1.0672,4.3378147605,2304001548,OL2-SC231,4.3085,2000160,1
4.4129789068,88.0000,1.0681,4.4129789068,2304003009,OL2-SC231,4.5933,2000161,2
4.5639363613,90.0000,1.0686,4.5639363613,2304004830,OL2-SC231,4.6928,2000162,0
4.1745906298,89.0000,1.0644,4.1745906298,2304006676,OL2-SC231,3.7142,2000163,1
4.3314486722,89.0000,1.0665,4.3314486722,2304008587,OL2-SC231,4.0113,2000164,0
4.4135915028,89.0000,1.0675,4.4135915028,2304010257,OL2-SC231,4.2306,2000165,2
4.0062816472,87.0000,1.0632,4.0062816472,2304012161,OL2-SC231,3.9788,2000166,0
4.3255283254,89.0000,1.0664,4.3255283254,2304013745,OL2-SC231,4.5231,2000167,1
4.2203233443,88.0000,1.0656,4.2203233443,2304015356,OL2-SC231,4.1102,2000168,0
4.4057416864,89.0000,1.0674,4.4057416864,2304017254,OL2-SC231,4.1655,2000169,1
4.4974983282,90.0000,1.0678,4.4974983282,2304019186,OL2-SC231,4.0182,2000170,1
4.4525042546,89.0000,1.0679,4.4525042546,2304021202,OL2-SC231,4.1314,2000171,1
4.3942349269,89.0000,1.0672,4.3942349269,2304022834,OL2-SC231,3.9794,2000172,0
4.2054650849,88.0000,1.0654,4.2054650849,2304024545,OL2-SC231,3.8790,2000173,1
4.4373442933,89.0000,1.0678,4.4373442933,2304026041,OL2-SC231,4.0646,2000174,1
4.6020863938,90.0000,1.0690,4.6020863938,2304027591,OL2-SC231,4.2930,2000175,2
4.2788207752,88.0000,1.0664,4.2788207752,2304030766,OL2-SC231,3.8641,2000176,1
4.2421123775,88.0000,1.0659,4.2421123775,2304032612,OL2-SC231,4.1235,2000177,1
4.3227031552,88.5000,1.0667,4.3227031552,2304036066,OL2-SC231,4.9836,2000178,1
4.3661132637,89.5000,1.0666,4.3661132637,2304037909,OL2-SC231,3.9771,2000179,0
4.354191843,88.5000,1.0671,4.354191843,2304039784,OL2-SC231,3.9734,2000180,1
4.4079811123,88.0000,1.0680,4.4079811123,2304041227,OL2-SC231,4.0483,2000181,0
4.444946721,88.0000,1.0685,4.444946721,2304042704,OL2-SC231,4.0547,2000182,1
4.3720799475,86.0000,1.0687,4.3720799475,2304044585,OL2-SC231,4.2302,2000183,1
4.2883509481,85.0000,1.0681,4.2883509481,2304046459,OL2-SC231,4.2423,2000184,1
4.4308991373,86.0000,1.0694,4.4308991373,2304048307,OL2-SC231,4.2581,2000185,0
4.3283516239,86.0000,1.0681,4.3283516239,2304050072,OL2-SC231,4.2804,2000186,2
4.3511063774,86.0000,1.0684,4.3511063774,2304051896,OL2-SC231,4.2705,2000187,1
4.5041043669,87.0000,1.0697,4.5041043669,2304053306,OL2-SC231,4.1449,2000188,1
